全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,所在地_全国地方公共団体コード,町字ID,所在地,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,設置位置,電話番号,内線番号,郵便番号,法人番号,団体名,月曜日,火曜日,水曜日,木曜日,金曜日,土曜日,日曜日,祝日,利用可能日時特記事項,小児対応設備の有無,URL
382027,247,愛媛県今治市,キスケパオ小泉店2,キスケパオコイズミテン2,382027,80003,愛媛県今治市小泉三丁目1-32,愛媛県,今治市,小泉三丁目,1-32,,34.050194,132.9811037,階数,1,1階 店舗カウンター,,,7940064,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358325
382027,248,愛媛県今治市,しまなみ温泉 喜助の湯,シマナミオンセン キスケノユ,382027,146001,愛媛県今治市中日吉町一丁目2-30,愛媛県,今治市,中日吉町一丁目,2-30,,34.062828,132.9923499,,,受付カウンター前,,,7940055,3500001006843,キスケ株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358326
382027,249,愛媛県今治市,JAおちいまばり デイサービスセンター元気,JAオチイマバリ デイサービスセンターゲンキ,382027,44001,愛媛県今治市鐘場町一丁目2-9,愛媛県,今治市,鐘場町一丁目,2-9,,34.0844337,132.9903374,,,事務所内,,,7940004,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358494
382027,250,愛媛県今治市,JAおちいまばり デイサービスセンター元気玉川,JAオチイマバリ デイサービスセンターゲンキタマガワ,382027,123000,愛媛県今治市玉川町中村甲496-1,愛媛県,今治市,玉川町中村,甲496-1,,34.0232049,132.9573368,,,事務所内,,,7940111,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358493
382027,251,愛媛県今治市,JAおちいまばり デイサービスセンター元気桜井,JAオチイマバリ デイサービスセンターゲンキサクライ,382027,95004,愛媛県今治市桜井四丁目13-7,愛媛県,今治市,桜井四丁目,13-7,,34.019824,133.0383641,,,店舗内事務所,,,7991522,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358492
382027,252,愛媛県今治市,JAおちいまばり デイサービスセンター元気伯方,JAオチイマバリ デイサービスセンターゲンキハカタ,382027,166000,愛媛県今治市伯方町叶浦甲1666-4,愛媛県,今治市,伯方町叶浦,甲1666-4,,34.2070963,133.0738045,,,事務所玄関,,,7942302,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358491
382027,253,愛媛県今治市,JAおちいまばり 小規模多機能 元気まんてん,JAオチイマバリ ショウキボタキノウ ゲンキマンテン,382027,180000,愛媛県今治市別名434,愛媛県,今治市,別名,434,,34.0454583,132.9777911,,,事務所内,,,7940065,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358490
382027,254,愛媛県今治市,JAおちいまばり 乃万支店,JAオチイマバリ ノマシテン,382027,1000,愛媛県今治市阿方甲246-1,愛媛県,今治市,阿方,甲246-1,,34.0627867,132.9667727,,,ATMブース内,,,7940081,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358489
382027,255,愛媛県今治市,JAおちいまばり 本店別館,JAオチイマバリ ホンテンベッカン,382027,71001,愛媛県今治市北宝来町一丁目1-5,愛媛県,今治市,北宝来町一丁目,1-5,,34.0639283,132.995294,,,玄関前(屋外),,,7940028,4500005004891,越智今治農業協同組合,,,,,,,,,,,https://meqqe.jp/spots/10358488
382027,256,愛媛県今治市,デイサービス たちばな,デイサービス タチバナ,382027,67003,愛媛県今治市北高下町三丁目3-18,愛媛県,今治市,北高下町三丁目,3-18,,34.0499928,133.0112169,,,玄関内,,,7940812,3500002019258,有限会社モードハヤシ,,,,,,,,,,,https://meqqe.jp/spots/10358487
382027,257,愛媛県今治市,小規模多機能型介護施設 たちばな,ショウキボタキノウガタカイゴシセツ タチバナ,382027,172005,愛媛県今治市八町東五丁目6-2,愛媛県,今治市,八町東五丁目,6-2,,34.0364981,133.0028351,階数,1,1階 事務所内,,,7940831,3500002019258,有限会社モードハヤシ,,,,,,,,,,,https://meqqe.jp/spots/10358486
382027,258,愛媛県今治市,看護小規模多機能型介護施設 たちばな,カンゴショウキボタキノウガタカイゴシセツ タチバナ,382027,408,愛媛県今治市上徳甲571-2,愛媛県,今治市,上徳,甲571-2,,34.0426272,133.0120916,階数,1,1階 事務所内,,,7991511,3500002019258,有限会社モードハヤシ,,,,,,,,,,,https://meqqe.jp/spots/10358485
382027,259,愛媛県今治市,今治東中等教育学校,イマバリヒガシチュウトウキョウイクガッコウ,382027,95002,愛媛県今治市桜井二丁目9-1,愛媛県,今治市,桜井二丁目,9-1,,34.0237543,133.0353153,階数,1,1階 保健室内,,,7991522,1000020380008,愛媛県,,,,,,,,,,,https://meqqe.jp/spots/10358484
382027,260,愛媛県今治市,四国ガス(株)今治支店,シコクガス(カブ)イマバリシテン,382027,75005,愛媛県今治市共栄町五丁目1-3,愛媛県,今治市,共栄町五丁目,1-3,,34.0716623,132.9971346,階数,1,事務所1階,,,7940024,4500001011652,四国ガス株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358497
382027,261,愛媛県今治市,四国ガス(株),シコクガス(カブ),382027,189002,愛媛県今治市南大門町二丁目2-4,愛媛県,今治市,南大門町二丁目,2-4,,34.0667577,132.9966215,階数,1,ピポット今治内(1F屋内),,,7940027,4500001011652,四国ガス株式会社,,,,,,,,,,,https://meqqe.jp/spots/10358496
382027,262,愛媛県今治市,今治市社協デイサービスセンター伯方,イマバリシシャキョデイサービスセンターハカタ,382027,168000,愛媛県今治市伯方町木浦甲3930-1,愛媛県,今治市,伯方町木浦,甲3930-1,,34.2120217,133.1130442,,,玄関入って右のフロア,,,7942305,8500005005333,社会福祉法人今治市社会福祉協議会,,,,,,,,,,,https://meqqe.jp/spots/10358495
382027,263,愛媛県今治市,特別養護老人ホーム シルバーハウス吹揚,トクベツヨウゴロウジンホーム シルバーハウスフキアゲ,382027,88003,愛媛県今治市黄金町三丁目2-6,愛媛県,今治市,黄金町三丁目,2-6,,34.0630374,133.004987,階数,1,1階 静養室,,,7940037,8500005004863,社会福祉法人悠々会,,,,,,,,,,,https://meqqe.jp/spots/10359771
382027,264,愛媛県今治市,なかよし学童くらぶ,ナカヨシガクドウクラブ,382027,71002,愛媛県今治市北宝来町二丁目2-12,愛媛県,今治市,北宝来町二丁目,2-12,,34.0654281,132.9950012,,,スタッフルーム,,,7940028,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359785
382027,265,愛媛県今治市,ふきあげワークス,フキアゲワークス,382027,18003,愛媛県今治市恵美須町三丁目1-16,愛媛県,今治市,恵美須町三丁目,1-16,,34.0658335,133.0088251,,,作業室,,,7940031,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359784
382027,266,愛媛県今治市,麦の穂,ムギノホ,382027,74002,愛媛県今治市衣干町二丁目144-3,愛媛県,今治市,衣干町二丁目,144-3,,34.0490849,133.0162709,階数,2,麦の穂2階 相談室,,,7940813,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359783
382027,267,愛媛県今治市,ふらっぷ,フラップ,382027,410,愛媛県今治市登畑甲345-1,愛媛県,今治市,登畑,甲345-1,,34.0174614,133.0106908,,,スタッフルーム,,,7991535,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359782
382027,268,愛媛県今治市,今治ワークス,イマバリワークス,382027,407,愛媛県今治市宮ヶ崎甲166,愛媛県,今治市,宮ヶ崎,甲166,,34.0168288,133.0098844,,,作業室内,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359781
382027,269,愛媛県今治市,今治福祉園,イマバリフクシエン,382027,407,愛媛県今治市宮ヶ崎甲170,愛媛県,今治市,宮ヶ崎,甲170,,34.0162607,133.0099214,,,医務室,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359780
382027,270,愛媛県今治市,今治市子育て応援ステーションばんび,イマバリシコソダテオウエンステーションバンビ,382027,407,愛媛県今治市宮ヶ崎甲690-1,愛媛県,今治市,宮ヶ崎,甲690-1,,34.0163983,133.0072784,,,ばんび 事務所内,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359779
382027,271,愛媛県今治市,短期入所生活介護　かのこ,タンキニュウショセイカツカイゴ　カノコ,382027,407,愛媛県今治市宮ケ崎甲700-1,愛媛県,今治市,宮ケ崎,甲700-1,,34.016096,133.0067012,,,玄関入り左側,,,7991537,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359778
382027,272,愛媛県今治市,来島ふれあいだんだんファーム,クルシマフレアイダンダンファーム,382027,107000,愛媛県今治市高市甲161-3,愛媛県,今治市,高市,甲161-3,,34.0305178,133.0059785,,,だんだんファーム内作業建屋内,,,7991512,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359777
382027,273,愛媛県今治市,ステップ,ステップ,382027,127000,愛媛県今治市玉川町別所甲32-1,愛媛県,今治市,玉川町別所,甲32-1,,34.0316745,132.9711805,,,玉川工場,,,7940113,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359776
382027,274,愛媛県今治市,らびっつ,ラビッツ,382027,109000,愛媛県今治市高橋ふれあいの丘1-3,愛媛県,今治市,高橋ふれあいの丘,1-3,,34.0399177,132.9584509,,,職員室,,,7940067,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359775
382027,275,愛媛県今治市,ジョブサポートセンター　ここすた,ジョブサポートセンター　ココスタ,382027,109000,愛媛県今治市高橋ふれあいの丘1-3,愛媛県,今治市,高橋ふれあいの丘,1-3,,34.039931,132.9583866,,,職員室,,,7940067,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359774
382027,276,愛媛県今治市,今治ワークス（エンゼル21）,イマバリワークス（エンゼル21）,382027,154000,愛媛県今治市波方町樋口甲109-1,愛媛県,今治市,波方町樋口,甲109-1,,34.0965161,132.9549044,,,ホール,,,7992102,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359773
382027,277,愛媛県今治市,地域密着型特別養護老人ホーム　ほのか,チイキミッチャクガタトクベツヨウゴロウジンホーム　ホノカ,382027,110000,愛媛県今治市高部甲535-1,愛媛県,今治市,高部,甲535-1,,34.0949121,132.9741269,,,地域交流室,,,7992113,9500005004862,社会福祉法人来島会,,,,,,,,,,,https://meqqe.jp/spots/10359772
382027,278,愛媛県今治市,グランドール今治弐番館,グランドールイマバリニバンカン,382027,11001,愛媛県今治市泉川町一丁目2-17,愛媛県,今治市,泉川町一丁目,2-17,,34.0579448,132.9976266,階数,1,1階 エントランス,,,7940057,,,,,,,,,,,,,https://meqqe.jp/spots/10365214
382027,279,愛媛県今治市,伯方開発総合センター,ハカタカイハツソウゴウセンター,382027,166000,愛媛県今治市伯方町叶浦甲1668-30,愛媛県,今治市,伯方町叶浦,甲1668-30,,34.2029,133.07463,,,正面右入口入って左柱,,,7942302,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10365215
382027,280,愛媛県今治市,山内歯科医院,ヤマウチシカイイン,382027,10001,愛媛県今治市石橋町一丁目3-22,愛媛県,今治市,石橋町一丁目,3-22,,34.0480524,133.0025789,,,受付,,,7940824,,,,,,,,,,,,,https://meqqe.jp/spots/10366911
382027,281,愛媛県今治市,まき歯科,マキシカ,382027,144000,愛媛県今治市中寺342,愛媛県,今治市,中寺,342,,34.0362,132.9928594,,,玄関内,,,7940840,9500005004813,医療法人まき歯科,,,,,,,,,,,https://meqqe.jp/spots/10366910
382027,282,愛媛県今治市,きぬぼし歯科,キヌボシシカ,382027,74003,愛媛県今治市衣干町三丁目2-8,愛媛県,今治市,衣干町三丁目,2-8,,34.0482447,133.0169339,,,診療室,,,7940813,,,,,,,,,,,,,https://meqqe.jp/spots/10366909
382027,283,愛媛県今治市,こぐま小児歯科,コグマショウニシカ,382027,184000,愛媛県今治市松木334-5,愛媛県,今治市,松木,334-5,,34.0299979,132.9997939,,,診療室内,,,7991513,8500005004830,医療法人こぐま小児歯科,,,,,,,,,,,https://meqqe.jp/spots/10366914
382027,284,愛媛県今治市,あらき歯科,アラキシカ,382027,74004,愛媛県今治市衣干町四丁目4-9,愛媛県,今治市,衣干町四丁目,4-9,,34.044852,133.01308,,,受付,,,7940813,,,,,,,,,,,,,https://meqqe.jp/spots/10366913
382027,285,愛媛県今治市,ときわ歯科医院,トキワシカイイン,382027,140006,愛媛県今治市常盤町六丁目5-28,愛媛県,今治市,常盤町六丁目,5-28,,34.0575392,132.991427,,,受付,,,7940015,,,,,,,,,,,,,https://meqqe.jp/spots/10366912
382027,286,愛媛県今治市,久米歯科医院,クメシカイイン,382027,71002,愛媛県今治市北宝来町二丁目3-1,愛媛県,今治市,北宝来町二丁目,3-1,,34.0653287,132.9942305,,,待ち合い,,,7940028,,,,,,,,,,,,,https://meqqe.jp/spots/10366916
382027,287,愛媛県今治市,山田歯科医院,ヤマダシカイイン,382027,76001,愛媛県今治市蔵敷町一丁目7-2,愛媛県,今治市,蔵敷町一丁目,7-2,,34.0586538,132.9993591,,,診療室,,,7940044,,,,,,,,,,,,,https://meqqe.jp/spots/10366915
382027,288,愛媛県今治市,太田歯科医院,オオタシカイイン,382027,24000,愛媛県今治市大西町新町45-6,愛媛県,今治市,大西町新町,45-6,,34.064898,132.9326645,,,診療室,,,7992203,,,,,,,,,,,,,https://meqqe.jp/spots/10366918
382027,289,愛媛県今治市,秋山整形外科・歯科,アキヤマセイケイゲカ・シカ,382027,95002,愛媛県今治市桜井二丁目3-1,愛媛県,今治市,桜井二丁目,3-1,,34.0223872,133.0382864,,,処置室,,,7991522,,,,,,,,,,,,,https://meqqe.jp/spots/10366917
382027,290,愛媛県今治市,村上歯科医院,ムラカミシカイイン,382027,29000,愛媛県今治市大西町脇甲829-1,愛媛県,今治市,大西町脇,甲829-1,,34.0612235,132.9208894,,,受付,,,7992206,,,,,,,,,,,,,https://meqqe.jp/spots/10366919
382027,291,愛媛県今治市,いよ路サービス(有)居宅介護支援,イヨジサービス(ユウ)キョタクカイゴシエン,382027,79001,愛媛県今治市鯉池町一丁目1-22,愛媛県,今治市,鯉池町一丁目,1-22,,34.0532052,132.9882694,階数,2,2階通路,,,7940059,9500002019665,いよ路サービス有限会社,,,,,,,,,,,https://meqqe.jp/spots/10368573
382027,292,愛媛県今治市,(株)アイチコーポレーション,(カブ)アイチコーポレーション,382027,138005,愛媛県今治市天保山町五丁目1827-33,愛媛県,今治市,天保山町五丁目,1827-33,,34.0641356,133.0142343,,,事務所入り口ロビー内,,,7940032,1030001042723,株式会社アイチコーポレーション,,,,,,,,,,,https://meqqe.jp/spots/10368572
382027,293,愛媛県今治市,看護小規模多機能ひうち,カンゴショウキボタキノウヒウチ,382027,100003,愛媛県今治市末広町三丁目3-6,愛媛県,今治市,末広町三丁目,3-6,,34.0615529,133.0044233,階数,1,1階 倉庫,,,7940038,8500005004797,医療法人滴水会,,,,,,,,,,,https://meqqe.jp/spots/10357548
382027,294,愛媛県今治市,今治市しまなみ交流プラザ,イマバリシシマナミコウリュウプラザ,382027,168000,愛媛県今治市伯方町木浦甲1200-1,愛媛県,今治市,伯方町木浦,甲1200-1,,34.2051695,133.1126807,,,玄関壁面,,,7942305,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10371512
382027,295,愛媛県今治市,イオン今治店,イオンイマバリテン,382027,15004,愛媛県今治市馬越町四丁目8-1,愛媛県,今治市,馬越町四丁目,8-1,,34.056144,132.979773,,,サービスカウンター,0898253131,,7940062,,,,,,,,,,,,,https://meqqe.jp/spots/2980394
382027,296,愛媛県今治市,大井幼児園,オオイヨウジエン,382027,23000,愛媛県今治市大西町紺原312番1,愛媛県,今治市,大西町紺原,312番1,,34.06775,132.940144,,,,,,7992202,6500005004849,社会福祉法人大井福祉会,08:15-17:00,08:15-17:00,08:15-17:00,08:15-17:00,08:15-17:00,,,,,,https://meqqe.jp/spots/10374447
382027,297,愛媛県今治市,越智商工会菊間支所,オチショウコウカイキクマシショ,382027,65000,愛媛県今治市菊間町浜484番地,愛媛県,今治市,菊間町浜,484番地,,34.035803,132.841169,,,,,,7992303,4500005004883,越智商工会,08:30-17:15,08:30-17:15,08:30-17:15,08:30-17:15,08:30-17:15,,,,年末年始、祝祭日を除く,,https://meqqe.jp/spots/10385274
382027,298,愛媛県今治市,樋口児童館,ヒノクチジドウカン,382027,154000,愛媛県今治市波方町樋口甲1755番地1,愛媛県,今治市,波方町樋口,甲1755番地1,,34.101419,132.949364,,,,,,7992102,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10385544
382027,299,愛媛県今治市,亀岡児童館,カメオカジドウカン,382027,59000,愛媛県今治市菊間町佐方428,愛媛県,今治市,菊間町佐方,428,,34.056686,132.87399,,,,0898542606,,7992301,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/2258976
382027,300,愛媛県今治市,本町児童館,ホンマチジドウカン,382027,181005,愛媛県今治市本町五丁目2番24号,愛媛県,今治市,本町五丁目,2番24号,,34.073992,132.99777,,,,,,7940018,3000020382027,今治市,,,,,,,,,,,https://meqqe.jp/spots/10380622
382027,301,愛媛県今治市,伊予銀行 今治市役所出張所,イヨギンコウ イマバリシヤクショシュッチョウジョ,382027,179001,愛媛県今治市別宮町一丁目4-1,愛媛県,今治市,別宮町一丁目,4-1,,34.066456,132.997154,,,店内,,,7940026,4500001000003,伊予銀行,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,,,,祝日除く,,https://meqqe.jp/spots/2739212
382027,302,愛媛県今治市,伊予銀行 宮浦支店,イヨギンコウ ミヤウラシテン,382027,38000,愛媛県今治市大三島町宮浦5402,愛媛県,今治市,大三島町宮浦,5402,,34.247424,132.9984,,,ATMコーナー,,,7941304,4500001000003,伊予銀行,08:45-18:00,08:45-18:00,08:45-18:00,08:45-18:00,08:45-18:00,08:45-17:00,,,祝日除く,,https://meqqe.jp/spots/2739194
382027,303,愛媛県今治市,伊予銀行 今治支店,イヨギンコウ イマバリシテン,382027,140004,愛媛県今治市常盤町四丁目2-1,愛媛県,今治市,常盤町四丁目,2-1,,34.065525,132.998797,,,ATMコーナー,,,7940015,4500001000003,伊予銀行,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:45-21:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739213
382027,304,愛媛県今治市,伊予銀行 今治支店,イヨギンコウ イマバリシテン,382027,140004,愛媛県今治市常盤町四丁目2番1号,愛媛県,今治市,常盤町四丁目,2番1号,,34.0655361,132.9987472,階数,2,2階営業室,,,7940015,4500001000003,伊予銀行,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,10:00-17:00,,,,,https://meqqe.jp/spots/10396923
382027,305,愛媛県今治市,伊予銀行 波止浜支店,イヨギンコウ ハシハマシテン,382027,170001,愛媛県今治市波止浜一丁目1-4,愛媛県,今治市,波止浜一丁目,1-4,,34.105174,132.966969,,,ATMコーナー,,,7992112,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739277
382027,306,愛媛県今治市,伊予銀行 菊間支店,イヨギンコウ キクマシテン,382027,65000,愛媛県今治市菊間町浜500,愛媛県,今治市,菊間町浜,500,,34.035731,132.841782,,,ATMコーナー,,,7992303,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739190
382027,307,愛媛県今治市,伊予銀行 大西支店,イヨギンコウ オオニシシテン,382027,24000,愛媛県今治市大西町新町甲760-1,愛媛県,今治市,大西町新町,甲760-1,,34.062758,132.926889,,,ATMコーナー,,,7992203,4500001000003,伊予銀行,09:00-15:00,09:00-15:00,09:00-15:00,09:00-15:00,09:00-15:00,,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739255
382027,308,愛媛県今治市,伊予銀行 伯方支店,イヨギンコウ ハカタシテン,382027,168000,愛媛県今治市伯方町木浦甲1681-2,愛媛県,今治市,伯方町木浦,甲1681-2,,34.204236,133.11416,,,ATMコーナー,,,7942305,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739278
382027,309,愛媛県今治市,伊予銀行 大島支店,イヨギンコウ オオシマシテン,382027,221000,愛媛県今治市吉海町八幡162-2,愛媛県,今治市,吉海町八幡,162-2,,34.144791,133.042571,,,ATMコーナー,,,7942110,4500001000003,伊予銀行,08:45-18:00,08:45-18:00,08:45-18:00,08:45-18:00,08:45-18:00,08:45-18:00,08:45-18:00,08:45-18:00,ATM稼働時間帯,,https://meqqe.jp/spots/2739256
382027,310,愛媛県今治市,伊予銀行 桜井支店,イヨギンコウ サクライシテン,382027,95002,愛媛県今治市桜井二丁目5-41,愛媛県,今治市,桜井二丁目,5-41,,34.019985,133.037611,,,ATMコーナー,,,7991522,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739218
382027,311,愛媛県今治市,伊予銀行 日吉支店,イヨギンコウ ヒヨシシテン,382027,140006,愛媛県今治市常盤町六丁目5-20,愛媛県,今治市,常盤町六丁目,5-20,,34.057752,132.99094,,,ATMコーナー,,,7940015,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739275
382027,312,愛媛県今治市,伊予銀行 日高支店,イヨギンコウ ヒダカシテン,382027,80004,愛媛県今治市小泉四丁目4-50,愛媛県,今治市,小泉四丁目,4-50,,34.048561,132.981274,,,ATMコーナー,,,7940064,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739276
382027,313,愛媛県今治市,伊予銀行 富田支店,イヨギンコウ トミタシテン,382027,408,愛媛県今治市上徳乙368-1,愛媛県,今治市,上徳,乙368-1,,34.030553,133.014629,,,ATMコーナー,,,7991511,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739283
382027,314,愛媛県今治市,伊予銀行 今治南支店,イヨギンコウ イマバリミナミシテン,382027,85002,愛媛県今治市郷本町二丁目3-41,愛媛県,今治市,郷本町二丁目,3-41,,34.047443,132.995775,,,ATMコーナー,,,7940823,4500001000003,伊予銀行,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-19:00,08:45-17:00,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739214
382027,315,愛媛県今治市,伊予銀行 鳥生支店,イヨギンコウ トリウシテン,382027,188003,愛媛県今治市南高下町三丁目1-9,愛媛県,今治市,南高下町三丁目,1-9,,34.050497,133.013528,,,ATMコーナー,,,7940811,4500001000003,伊予銀行,08:45-15:00,08:45-15:00,08:45-15:00,08:45-15:00,08:45-15:00,,,,ATM稼働時間帯,,https://meqqe.jp/spots/2739265
382027,316,愛媛県今治市,立花幼稚園,タチバナヨウチエン,382027,112004,愛媛県今治市立花町四丁目6−19,愛媛県,今治市,立花町四丁目,6−19,,34.04829,133.000565,,,玄関横の相談室,0898227682,,7940821,1500005004878,学校法人立花幼稚園,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,,,,,,https://meqqe.jp/spots/2227549
382027,317,愛媛県今治市,愛媛県立今治特別支援学校,エヒメケンリツイマバリトクベツシエンガッコウ,382027,95000,愛媛県今治市桜井乙32-313,愛媛県,今治市,桜井,乙32-313,,34.0113982,133.0457722,,,事務室前,0898470355,,7991524,1000020380008,愛媛県,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,,,,,,https://meqqe.jp/spots/10398978
382027,318,愛媛県今治市,愛媛県立今治特別支援学校,エヒメケンリツイマバリトクベツシエンガッコウ,382027,95000,愛媛県今治市桜井乙32-313,愛媛県,今治市,桜井,乙32-313,,34.0112611,133.0458694,,,第５教棟入口,0898470355,,7991524,1000020380008,愛媛県,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,,,,,,https://meqqe.jp/spots/10398979
382027,319,愛媛県今治市,愛媛県立今治特別支援学校,エヒメケンリツイマバリトクベツシエンガッコウ,382027,95000,愛媛県今治市桜井乙32-313,愛媛県,今治市,桜井,乙32-313,,34.0112611,133.0458694,,,保健室前,0898470355,,7991524,1000020380008,愛媛県,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,,,,,,https://meqqe.jp/spots/10398980
382027,320,愛媛県今治市,峠店にっし～,トウゲテンニッシー,382027,60000,愛媛県今治市菊間町種3569−1,愛媛県,今治市,菊間町種,3569−1,,34.051232,132.865194,,,店舗内,0898542188,,7992302,,,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,07:00-18:00,年末年始を除く,,https://meqqe.jp/spots/2252739
382027,321,愛媛県今治市,(有)齊藤,サイトウ,382027,111000,愛媛県今治市宅間甲3219番地,愛媛県,今治市,宅間,甲3219,,34.071036,132.940487,,,事務所内,,,7940083,6500002018273,有限会社齊藤,08:30-22:00,08:30-22:00,08:30-22:00,08:30-22:00,08:30-22:00,,,,,,https://meqqe.jp/spots/10402330
